"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Nicole_assets/Unreal_assets/ChamferBox014Mat.ChamferBox014Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox013Mat.ChamferBox013Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox012Mat.ChamferBox012Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox011Mat.ChamferBox011Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox010Mat.ChamferBox010Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox009Mat.ChamferBox009Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox008Mat.ChamferBox008Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox007Mat.ChamferBox007Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox006Mat.ChamferBox006Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox005Mat.ChamferBox005Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox004Mat.ChamferBox004Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox003Mat.ChamferBox003Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox002Mat.ChamferBox002Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/ChamferBox001Mat.ChamferBox001Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box050Mat.Box050Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box049Mat.Box049Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box048Mat.Box048Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box047Mat.Box047Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box046Mat.Box046Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box045Mat.Box045Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box044Mat.Box044Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box043Mat.Box043Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box042Mat.Box042Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box041Mat.Box041Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box040Mat.Box040Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box031Mat.Box031Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box030Mat.Box030Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box029Mat.Box029Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box028Mat.Box028Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box027Mat.Box027Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box026Mat.Box026Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box025Mat.Box025Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box024Mat.Box024Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box023Mat.Box023Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box022Mat.Box022Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box021Mat.Box021Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box020Mat.Box020Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box019Mat.Box019Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box018Mat.Box018Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box017Mat.Box017Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box016Mat.Box016Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box015Mat.Box015Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box014Mat.Box014Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box013Mat.Box013Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box012Mat.Box012Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box011Mat.Box011Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box010Mat.Box010Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box009Mat.Box009Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box008Mat.Box008Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box007Mat.Box007Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box006Mat.Box006Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box005Mat.Box005Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box004Mat.Box004Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box003Mat.Box003Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box002Mat.Box002Mat","0","0","14","1","0.000000","0","0"
"/Game/Nicole_assets/Unreal_assets/Box001Mat.Box001Mat","0","0","14","1","0.000000","0","0"
"/Game/materials/Window.Window","0","0","37","1","0.000000","0","0"
"/Game/materials/M_PP_outline.M_PP_outline","0","0","6","1","0.000000","0","0"
"/Game/materials/glass.glass","0","0","24","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Flares/M_Tri_Test.M_Tri_Test","0","0","75","1","0.000000","0","0"
"/Game/ParagonTwinblast/Characters/Maps/BackGroundAssets/M_AssetPlatform.M_AssetPlatform","0","0","23","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Hair/M_Mannequin_ShadowTrim.M_Mannequin_ShadowTrim","0","0","72","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_Flatlit_Floor_master.M_Flatlit_Floor_master","0","0","51","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_DemoWall_master.M_DemoWall_master","0","0","73","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_ClearCoat.M_ClearCoat","0","0","25","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_ChromeBall.M_ChromeBall","0","0","37","1","0.000000","0","0"
"/Game/DestructionSystem/Materials/M_Plastic.M_Plastic","0","0","23","1","0.000000","0","0"
"/Game/DestructionSystem/Materials/M_Metal.M_Metal","0","0","23","1","0.000000","0","0"
"/Game/DestructionSystem/Materials/M_Glass.M_Glass","0","0","106","2","0.000000","0","0"
"/Game/DestructionSystem/Materials/M_Emissive.M_Emissive","0","0","48","2","0.000000","0","0"
"/Game/Button/Material.Material","0","0","14","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","84","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","37","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","23","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","37","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","13","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","13","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","75","2","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","104","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","56","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","101","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","167","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","1288","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","66","6","0.000000","0","9"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","37","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","96","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","0","0","118","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Water/M_Footfall_Refraction.M_Footfall_Refraction","0","0","22","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Hero_Specific/M_Ult_Reticule_Activate.M_Ult_Reticule_Activate","0","0","27","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_Rand_Master.M_Hotdog_Spark_VLerp_Rand_Master","0","0","27","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/M_DustKickup_Simple.M_DustKickup_Simple","0","0","72","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Debris/M_TransDebris_NoEmissive_Simple.M_TransDebris_NoEmissive_Simple","0","0","120","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Body_and_Head/M_FemaleMannequin_joints.M_FemaleMannequin_joints","0","0","28","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Body_and_Head/M_FemaleMannequin_body_Master.M_FemaleMannequin_body_Master","0","0","79","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Body_and_Head/M_FemaleMannequin_Body_Glow_master.M_FemaleMannequin_Body_Glow_master","0","0","105","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Debris/M_Invis_Debris_ParticleColor.M_Invis_Debris_ParticleColor","0","0","86","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Body_and_Head/M_FemaleMannequin_Eyes_master.M_FemaleMannequin_Eyes_master","0","0","28","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_HDRSky.M_HDRSky","0","0","4","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_Grid_Floor_master.M_Grid_Floor_master","0","0","37","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Environment/M_Color_Checker.M_Color_Checker","0","0","23","1","0.000000","0","0"
"/Game/Female_Mannequin/Materials/Female_Mannequin/Body_and_Head/M_FemaleMannequin_Human_Flesh_Master.M_FemaleMannequin_Human_Flesh_Master","0","0","65","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","0","65","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Sparks/M_Pellets_InvisMoving.M_Pellets_InvisMoving","0","0","39","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/M_SoftSmoke_Emissive_FakeLit.M_SoftSmoke_Emissive_FakeLit","0","0","72","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/M_Smoke_Additive_Master.M_Smoke_Additive_Master","0","0","72","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/M_LingerSmoke_MasterAdditiveWarp_Simple.M_LingerSmoke_MasterAdditiveWarp_Simple","0","0","96","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/M_LingerSmoke_MasterAdditiveWarp_EmissiveParticleColor.M_LingerSmoke_MasterAdditiveWarp_EmissiveParticleColor","0","0","72","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Flares/M_Lensflare_Jet_Flicker.M_Lensflare_Jet_Flicker","0","0","27","1","0.000000","0","0"
