"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Nicole_assets/Unreal_assets/Circle001Mat.Circle001Mat","0","14","1","1","19.121622","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox015Mat.ChamferBox015Mat","0","14","1","1","17.578104","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox014Mat.ChamferBox014Mat","0","14","2","1","20.473301","0","116"
"/Game/Nicole_assets/Unreal_assets/ChamferBox013Mat.ChamferBox013Mat","0","14","1","1","17.468231","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox012Mat.ChamferBox012Mat","0","14","1","1","18.466022","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox011Mat.ChamferBox011Mat","0","14","1","1","18.872604","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox010Mat.ChamferBox010Mat","0","14","1","1","21.266399","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox009Mat.ChamferBox009Mat","0","14","1","1","18.194408","0","112"
"/Game/Nicole_assets/Unreal_assets/ChamferBox008Mat.ChamferBox008Mat","0","14","1","1","19.604902","0","105"
"/Game/Nicole_assets/Unreal_assets/ChamferBox007Mat.ChamferBox007Mat","0","14","1","1","18.515408","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox006Mat.ChamferBox006Mat","0","14","1","1","20.586382","0","113"
"/Game/Nicole_assets/Unreal_assets/ChamferBox005Mat.ChamferBox005Mat","0","14","1","1","19.627241","0","106"
"/Game/Nicole_assets/Unreal_assets/ChamferBox004Mat.ChamferBox004Mat","0","14","1","1","18.382345","0","105"
"/Game/Nicole_assets/Unreal_assets/ChamferBox003Mat.ChamferBox003Mat","0","14","1","1","21.147659","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox002Mat.ChamferBox002Mat","0","14","1","1","19.192995","0","118"
"/Game/Nicole_assets/Unreal_assets/ChamferBox001Mat.ChamferBox001Mat","0","14","1","1","18.312820","0","112"
"/Game/Nicole_assets/Unreal_assets/Box050Mat.Box050Mat","0","14","1","1","17.684412","0","97"
"/Game/Nicole_assets/Unreal_assets/Box049Mat.Box049Mat","0","14","1","1","18.813761","0","118"
"/Game/Nicole_assets/Unreal_assets/Box048Mat.Box048Mat","0","14","1","1","21.575859","0","118"
"/Game/Nicole_assets/Unreal_assets/Box047Mat.Box047Mat","0","14","1","1","19.990271","0","118"
"/Game/Nicole_assets/Unreal_assets/Box046Mat.Box046Mat","0","14","1","1","17.903948","0","118"
"/Game/Nicole_assets/Unreal_assets/Box045Mat.Box045Mat","0","14","1","1","18.740627","0","118"
"/Game/Nicole_assets/Unreal_assets/Box044Mat.Box044Mat","0","14","1","1","19.677464","0","118"
"/Game/Nicole_assets/Unreal_assets/Box043Mat.Box043Mat","0","14","1","1","20.186817","0","110"
"/Game/Nicole_assets/Unreal_assets/Box042Mat.Box042Mat","0","14","1","1","19.884382","0","118"
"/Game/Nicole_assets/Unreal_assets/Box041Mat.Box041Mat","0","14","1","1","19.430515","0","118"
"/Game/Nicole_assets/Unreal_assets/Box040Mat.Box040Mat","0","14","1","1","20.189005","0","118"
"/Game/Nicole_assets/Unreal_assets/Box031Mat.Box031Mat","0","14","1","1","22.352291","0","118"
"/Game/Nicole_assets/Unreal_assets/Box030Mat.Box030Mat","0","14","1","1","21.523197","0","108"
"/Game/Nicole_assets/Unreal_assets/Box029Mat.Box029Mat","0","14","1","1","24.422426","0","118"
"/Game/Nicole_assets/Unreal_assets/Box028Mat.Box028Mat","0","14","1","1","21.513538","0","118"
"/Game/Nicole_assets/Unreal_assets/Box027Mat.Box027Mat","0","14","1","1","20.950039","0","95"
"/Game/Nicole_assets/Unreal_assets/Box026Mat.Box026Mat","0","14","1","1","24.479301","0","118"
"/Game/Nicole_assets/Unreal_assets/Box025Mat.Box025Mat","0","14","3","1","22.410004","0","113"
"/Game/Nicole_assets/Unreal_assets/Box024Mat.Box024Mat","0","14","1","1","19.342745","0","118"
"/Game/Nicole_assets/Unreal_assets/Box023Mat.Box023Mat","0","14","1","1","21.860020","0","118"
"/Game/Nicole_assets/Unreal_assets/Box022Mat.Box022Mat","0","14","1","1","23.283318","0","118"
"/Game/Nicole_assets/Unreal_assets/Box021Mat.Box021Mat","0","14","1","1","21.103642","0","118"
"/Game/Nicole_assets/Unreal_assets/Box020Mat.Box020Mat","0","14","1","1","27.208031","0","118"
"/Game/Nicole_assets/Unreal_assets/Box019Mat.Box019Mat","0","14","1","1","21.654232","0","118"
"/Game/Nicole_assets/Unreal_assets/Box018Mat.Box018Mat","0","14","1","1","20.764494","0","118"
"/Game/Nicole_assets/Unreal_assets/Box017Mat.Box017Mat","0","14","1","1","20.045738","0","108"
"/Game/Nicole_assets/Unreal_assets/Box016Mat.Box016Mat","0","14","1","1","19.973972","0","118"
"/Game/Nicole_assets/Unreal_assets/Box015Mat.Box015Mat","0","14","1","1","30.111866","0","118"
"/Game/Nicole_assets/Unreal_assets/Box014Mat.Box014Mat","0","14","1","1","25.096666","0","113"
"/Game/Nicole_assets/Unreal_assets/Box013Mat.Box013Mat","0","14","1","1","23.707750","0","118"
"/Game/Nicole_assets/Unreal_assets/Box012Mat.Box012Mat","0","14","1","1","25.770514","0","118"
"/Game/Nicole_assets/Unreal_assets/Box011Mat.Box011Mat","0","14","2","1","32.594967","0","112"
"/Game/Nicole_assets/Unreal_assets/Box010Mat.Box010Mat","0","14","2","1","30.365667","0","102"
"/Game/Nicole_assets/Unreal_assets/Box009Mat.Box009Mat","0","14","1","1","35.524006","0","58"
"/Game/Nicole_assets/Unreal_assets/Box008Mat.Box008Mat","0","14","5","1","31.061691","0","55"
"/Game/Nicole_assets/Unreal_assets/Box007Mat.Box007Mat","0","14","4","1","37.528084","0","39"
"/Game/ParagonTwinblast/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_Depth_Smoke_SubUV_8X8.M_Directional_Lit_Depth_Smoke_SubUV_8X8","0","120","3","1","221.701263","0","6826"
"/Game/DestructionSystem/Materials/M_Glass.M_Glass","0","104","9","2","584.613281","0","1544"
"/Game/DestructionSystem/Materials/M_Emissive.M_Emissive","0","47","18","2","91.725067","0","385"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","75","2","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","66","6","0.000000","0","9"
"/Game/ParagonTwinblast/FX/Materials/Water/M_Water_Stream_Ribbon.M_Water_Stream_Ribbon","0","52","2","1","87.735809","0","1335"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Materials/M_UniversalEye_Shadow.M_UniversalEye_Shadow","0","27","5","1","44.745537","0","340"
"/Game/ParagonTwinblast/FX/Materials/Hero_Specific/M_Cool_Sunglasses.M_Cool_Sunglasses","0","56","5","1","97.231743","0","477"
"/Game/ParagonTwinblast/FX/Materials/Environment/Water/M_WaterRipple_Mesh_Foam.M_WaterRipple_Mesh_Foam","0","118","9","1","199.453232","0","4481"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","56","6","1","106.510307","0","346"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Water/M_Water_Drops_Master.M_Water_Drops_Master","0","36","1","1","33.554287","0","667"
"/Game/DestructionSystem/Materials/FX/M_ParticleSimple.M_ParticleSimple","0","132","6","2","148.765350","0","4877"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","192","13","2","277.182220","0","5950"
"/Game/ParagonTwinblast/FX/Materials/Flares/M_Flare_Procedural_Noise_Tex_Glow.M_Flare_Procedural_Noise_Tex_Glow","0","144","10","2","174.045563","0","5543"
"/Game/Button/Material_Height_Mat.Material_Height_Mat","0","14","2","1","23.297300","0","79"
"/Game/ParagonTwinblast/FX/Materials/Water/Hydro/M_Hydro_Water_Particles.M_Hydro_Water_Particles","0","220","38","2","113.403221","0","11742"
"/Game/ParagonTwinblast/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","72","7","2","70.702065","0","737"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier1/CS_Halloween/M_TwinBlast_Head_HallowPaint.M_TwinBlast_Head_HallowPaint","0","127","1","1","474.035126","254","25893"
"/Game/ParagonTwinblast/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","600","83","4","1847.295532","600","87035"
"/Game/ParagonTwinblast/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","0","160","4","1","1768.849976","160","18932"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/SummerTime/Materials/Parent/M_TwinBlast_SummerTime_Arms.M_TwinBlast_SummerTime_Arms","0","77","7","1","267.604553","77","3792"
"/Game/DestructionSystem/Materials/FX/M_SmokeTrail.M_SmokeTrail","0","27","5","1","26.280163","0","175"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/SummerTime/Materials/Parent/M_TwinBlast_SummerTime_Shirt.M_TwinBlast_SummerTime_Shirt","0","127","9","1","464.688782","127","13153"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","37","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/SummerTime/Materials/Parent/M_TwinBlast_SummerTime_Sandals.M_TwinBlast_SummerTime_Sandals","0","77","2","1","251.104218","77","2627"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","56","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","101","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","167","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","1288","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/DestructionSystem/Materials/M_Plastic.M_Plastic","0","23","4","1","32.428093","0","103"
"/Game/Nicole_assets/Unreal_assets/Box003Mat.Box003Mat","0","14","6","1","16.880087","0","64"
"/Game/Nicole_assets/Unreal_assets/Box006Mat.Box006Mat","0","14","4","1","16.254625","0","72"
"/Game/Nicole_assets/Unreal_assets/Box005Mat.Box005Mat","0","14","5","1","17.132387","0","58"
"/Game/Nicole_assets/Unreal_assets/Box004Mat.Box004Mat","0","14","4","1","17.470680","0","71"
"/Game/Nicole_assets/Unreal_assets/Box002Mat.Box002Mat","0","14","1","1","17.910336","0","103"
"/Game/Nicole_assets/Unreal_assets/Box001Mat.Box001Mat","0","14","2","1","17.448105","0","75"
"/Game/DestructionSystem/Materials/M_Metal.M_Metal","0","23","5","1","29.866268","0","161"
"/Game/Button/Material.Material","0","14","14","1","0.000000","0","14"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/SummerTime/Materials/Parent/M_TwinBlast_SummerTime_Necklace.M_TwinBlast_SummerTime_Necklace","0","77","1","1","396.956970","154","5569"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/SummerTime/Materials/Parent/M_TwinBlast_SummerTime_Body.M_TwinBlast_SummerTime_Body","0","127","6","1","472.379822","127","9141"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","84","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","37","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","13","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","13","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","104","1","0.000000","0","0"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/ShadowOps/Materials/M_TBSO_Weapons.M_TBSO_Weapons","0","90","7","1","499.983215","180","7622"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/ShadowOps/Materials/M_TBSO_TorsoInner.M_TBSO_TorsoInner","0","90","1","1","301.819489","90","5765"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/ShadowOps/Materials/M_TBSO_TorsoHead.M_TBSO_TorsoHead","0","90","6","1","505.105164","180","8237"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/ShadowOps/Materials/M_TBSO_Pants.M_TBSO_Pants","0","90","5","1","340.950378","90","6420"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","66","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","23","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","37","1","0.000000","0","0"
"/Game/ParagonTwinblast/Characters/Heroes/TwinBlast/Skins/Tier2/ShadowOps/Materials/M_TBSO_Grenade.M_TBSO_Grenade","0","90","9","1","454.989136","180","7686"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","27","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/ParagonTwinblast/FX/Materials/Flares/M_AddGlow.M_AddGlow","0","27","8","1","22.681232","0","152"
"/Game/ParagonTwinblast/FX/Materials/Flares/M_Lensflare_Jet_Flicker.M_Lensflare_Jet_Flicker","0","27","4","1","23.742100","0","213"
"/Game/ParagonTwinblast/FX/Materials/Debris/M_Invis_Debris_ParticleColor.M_Invis_Debris_ParticleColor","0","83","7","1","98.656166","0","1618"
"/Game/ParagonTwinblast/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","0","110","2","1","103.721992","0","3992"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
